timestamp,tracking_ms,estimator_ms,total_ms,observations
1598870268.621086359,1.422577,1.601769,3.025846,342
1598870268.654600859,1.053553,1.584809,2.639862,342
1598870268.687927485,1.174894,1.556298,2.732892,342
1598870268.721076727,1.412647,1.574699,2.988326,342
1598870268.762862682,1.253145,3.002355,4.256130,342
1598870268.788055182,1.239544,3.000736,4.241800,342
1598870268.821300030,1.387596,2.736852,4.126118,342
1598870268.857287169,1.693970,3.454391,5.149441,342
1598870268.895242214,1.541168,3.226568,4.770246,342
1598870268.922037840,1.327906,2.672192,4.001348,342
1598870268.955385685,1.233714,2.276317,3.511191,342
1598870268.988418818,1.213485,2.178285,3.392850,342
1598870269.021996498,1.197054,1.569249,2.767643,342
1598870269.054261684,1.207394,1.653610,2.862424,342
1598870269.088319063,1.245104,1.636410,2.883154,342
1598870269.121189356,1.095784,1.623409,2.720873,342
1598870269.154324532,1.133333,2.982505,4.116938,342
1598870269.188222885,1.304216,2.986775,4.292671,342
1598870269.221576214,1.218615,2.797413,4.017628,342
1598870269.256050587,1.183884,3.227898,4.413032,342
1598870269.288020134,1.162044,3.363070,4.526554,342
1598870269.322203875,1.216574,2.893765,4.112459,342
1598870269.354247808,1.174054,2.321327,3.496841,342
1598870269.387757063,1.200734,1.856432,3.058446,342
1598870269.423036337,1.170214,1.550499,2.721873,342
1598870269.454470396,1.209544,1.538668,2.749082,342
1598870269.487706661,1.078753,1.552689,2.632192,342
1598870269.521359921,1.193325,1.511287,2.705432,342
1598870269.554903030,1.189094,3.010946,4.200900,342
1598870269.588065147,1.459097,2.988705,4.449132,342
1598870269.621445417,1.197114,2.758163,3.956317,342
1598870269.655373812,1.237185,3.180097,4.418512,342
1598870269.687349796,1.226775,3.244808,4.473383,342
1598870269.721457720,1.186943,2.724303,3.912447,342
1598870269.760296106,1.191044,2.239207,3.431171,342
1598870269.789539099,1.356447,1.923622,3.281839,342
1598870269.821799994,1.129973,1.532458,2.663341,342
1598870269.855146885,1.287925,1.573888,2.862913,342
1598870269.887667656,1.244964,1.545869,2.792113,342
1598870269.920592546,1.244215,1.672600,2.918485,342
1598870269.960824013,1.323505,3.096497,4.421852,342
1598870269.988064528,1.416977,2.928294,4.346941,342
1598870270.021148205,1.269335,3.044336,4.315191,342
1598870270.054197788,1.305375,3.425341,4.732206,342
1598870270.090129614,1.192124,3.345300,4.538604,342
1598870270.120930672,1.209505,2.837103,4.047998,342
1598870270.154281139,1.321205,2.388079,3.710604,342
1598870270.190236568,1.314295,1.610949,2.926424,342
1598870270.221700907,1.173494,1.581089,2.755713,342
1598870270.255530119,1.217394,1.583989,2.802183,342
1598870270.288845539,1.117953,1.588708,2.707581,342
1598870270.321995258,1.157873,1.756561,2.915194,342
1598870270.356228352,1.215775,3.203958,4.420913,342
1598870270.388620853,1.383307,2.970435,4.355472,342
1598870270.422202826,1.206314,2.927085,4.134879,342
1598870270.455285788,1.257275,3.502241,4.760886,342
1598870270.488965988,1.326405,3.298859,4.626694,342
1598870270.522784948,1.189924,2.938745,4.129849,342
1598870270.556494713,1.321255,2.309418,3.631673,342
1598870270.588974476,1.222084,1.552519,2.775753,342
1598870270.620971680,1.229945,1.486407,2.717212,342
1598870270.655539513,1.374176,1.474498,2.849744,342
1598870270.688996077,1.174634,1.401066,2.576780,342
1598870270.724245310,1.238805,1.593919,2.834454,342
1598870270.757434368,1.268495,3.319479,4.589215,342
1598870270.789307833,1.214944,3.625343,4.841367,342
1598870270.822528601,1.506338,3.172158,4.680646,342
1598870270.855371237,1.454187,3.590393,5.045760,342
1598870270.888657808,1.287535,3.400971,4.689976,342
1598870270.921638489,1.246825,3.068366,4.316511,342
1598870270.954961777,1.215615,2.530259,3.747924,342
