# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403637237.388341426849365,0.00317,0.00014,0.00044,0.00132,0.01301,0.00109,0.01917
1403637237.438341379165649,0.00268,0.00015,0.00051,0.00219,0.00000,0.00119,0.00671
1403637237.488342046737671,0.00216,0.00013,0.00008,0.00207,0.00000,0.00095,0.00539
1403637237.538344144821167,0.00266,0.00013,0.00236,0.00179,0.00505,0.00092,0.01291
1403637237.588344097137451,0.00221,0.00012,0.00058,0.00252,0.00000,0.00096,0.00638
1403637237.638342857360840,0.00196,0.00013,0.00033,0.00225,0.00001,0.00094,0.00562
1403637237.688340902328491,0.00216,0.00015,0.00012,0.00272,0.00000,0.00117,0.00632
1403637237.738339185714722,0.00307,0.00014,0.00035,0.00203,0.00266,0.00113,0.00938
1403637237.788338899612427,0.00217,0.00012,0.00049,0.00237,0.00002,0.00100,0.00617
1403637237.838338851928711,0.00221,0.00012,0.00108,0.00280,0.00861,0.00117,0.01599
1403637237.888339519500732,0.00227,0.00015,0.00090,0.00373,0.00000,0.00120,0.00824
1403637237.938343048095703,0.00195,0.00014,0.00512,0.00381,0.00002,0.00099,0.01203
1403637237.988343000411987,0.00211,0.00011,0.00001,0.00377,0.00006,0.00102,0.00708
1403637238.038342952728271,0.00220,0.00013,0.00022,0.00385,0.00000,0.00096,0.00736
1403637238.088342666625977,0.00220,0.00017,0.00067,0.00408,0.00000,0.00130,0.00843
1403637238.138342618942261,0.00231,0.00012,0.00262,0.00353,0.00079,0.00117,0.01055
1403637238.188340902328491,0.00221,0.00013,0.00043,0.00369,0.00001,0.00095,0.00743
1403637238.238340139389038,0.00192,0.00010,0.00001,0.00381,0.00013,0.00090,0.00688
1403637238.288338661193848,0.00216,0.00012,0.00655,0.00367,0.00074,0.00092,0.01415
1403637238.338336944580078,0.00224,0.00011,0.00146,0.00375,0.00000,0.00088,0.00843
1403637238.388335466384888,0.00210,0.00019,0.00129,0.00369,0.00000,0.00122,0.00850
1403637238.438333988189697,0.00234,0.00014,0.00046,0.00303,0.00001,0.00115,0.00713
1403637238.488332748413086,0.00224,0.00012,0.00019,0.00320,0.00003,0.00105,0.00683
1403637238.538334369659424,0.00200,0.00010,0.00211,0.00274,0.00209,0.00084,0.00988
1403637238.588332414627075,0.00192,0.00011,0.00001,0.00329,0.00007,0.00093,0.00633
1403637238.638329267501831,0.00194,0.00011,0.00004,0.00324,0.00000,0.00100,0.00633
1403637238.688325166702271,0.00304,0.00010,0.00005,0.00315,0.00000,0.00104,0.00737
1403637238.738320589065552,0.00241,0.00010,0.00038,0.00286,0.00108,0.00103,0.00786
1403637238.788317918777466,0.00231,0.00013,0.00003,0.00280,0.00076,0.00094,0.00696
1403637238.838315725326538,0.00211,0.00012,0.00051,0.00245,0.00079,0.00100,0.00699
1403637238.888312578201294,0.00204,0.00009,0.00455,0.00275,0.00245,0.00108,0.01296
1403637238.938312053680420,0.00218,0.00013,0.00049,0.00303,0.00141,0.00102,0.00826
