# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598871634.478941440582275,0.00251,0.00010,0.00001,0.00316,0.00000,0.00107,0.00686
1598871634.512247800827026,0.00216,0.00008,0.00001,0.00284,0.00008,0.00090,0.00606
1598871634.546374797821045,0.00217,0.00006,0.00001,0.00288,0.00003,0.00145,0.00659
1598871634.580303668975830,0.00229,0.00008,0.00001,0.00285,0.00008,0.00089,0.00621
1598871634.645793914794922,0.00228,0.00009,0.00001,0.00286,0.00016,0.00084,0.00624
1598871634.678610324859619,0.00234,0.00008,0.00007,0.00282,0.00009,0.00095,0.00635
1598871634.715304136276245,0.00181,0.00006,0.00001,0.00285,0.00006,0.00087,0.00566
1598871634.779379367828369,0.00219,0.00008,0.00101,0.00277,0.00008,0.00083,0.00696
1598871634.813068151473999,0.00209,0.00007,0.00001,0.00272,0.00006,0.00086,0.00580
1598871634.846052169799805,0.00218,0.00006,0.00003,0.00272,0.00002,0.00086,0.00588
1598871634.879666566848755,0.00217,0.00008,0.00003,0.00274,0.00009,0.00080,0.00592
1598871634.913420915603638,0.00218,0.00009,0.00001,0.00274,0.00010,0.00082,0.00594
1598871634.947003364562988,0.00245,0.00011,0.00008,0.00282,0.00000,0.00090,0.00636
1598871634.980762243270874,0.00228,0.00013,0.00012,0.00268,0.00026,0.00098,0.00644
1598871635.014134168624878,0.00201,0.00008,0.00003,0.00259,0.00010,0.00078,0.00558
1598871635.047668457031250,0.00243,0.00010,0.00020,0.00256,0.00006,0.00092,0.00627
1598871635.080202817916870,0.00220,0.00007,0.00003,0.00256,0.00020,0.00082,0.00587
1598871635.115938901901245,0.00222,0.00006,0.00034,0.00252,0.00044,0.00148,0.00705
1598871635.148338317871094,0.00219,0.00008,0.00037,0.00252,0.00004,0.00104,0.00624
1598871635.181392669677734,0.00222,0.00012,0.00199,0.00266,0.00012,0.00083,0.00795
1598871635.215768814086914,0.00233,0.00009,0.00015,0.00189,0.00006,0.00087,0.00539
1598871635.282822132110596,0.00258,0.00013,0.00021,0.00172,0.00007,0.00092,0.00562
1598871635.348155260086060,0.00257,0.00010,0.00025,0.00152,0.00030,0.00083,0.00557
1598871635.381777763366699,0.00251,0.00007,0.00007,0.00156,0.00102,0.00080,0.00602
1598871635.415716648101807,0.00217,0.00010,0.00010,0.00166,0.00007,0.00076,0.00485
1598871635.450157880783081,0.00228,0.00010,0.00003,0.00176,0.00098,0.00083,0.00598
1598871635.515018224716187,0.00234,0.00010,0.00020,0.00153,0.00032,0.00118,0.00568
