# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1403715549.711969137191772,0.00247,0.00019,0.00024,0.00429,0.00000,0.00113,0.00832
1403715549.761972427368164,0.00310,0.00015,0.00105,0.00269,0.00084,0.00283,0.01065
1403715549.811976432800293,0.00268,0.00013,0.00138,0.00286,0.00222,0.00104,0.01032
1403715549.861977338790894,0.00273,0.00010,0.00069,0.00316,0.00000,0.00205,0.00872
1403715549.911978483200073,0.00257,0.00013,0.00205,0.00289,0.00189,0.00111,0.01065
1403715549.961977005004883,0.00351,0.00017,0.00071,0.00326,0.00145,0.00266,0.01176
1403715550.011978864669800,0.00298,0.00014,0.00042,0.00380,0.00000,0.00110,0.00843
1403715550.061981678009033,0.00274,0.00015,0.00097,0.00314,0.00146,0.00235,0.01081
1403715550.111982822418213,0.00247,0.00010,0.00025,0.00298,0.00000,0.00089,0.00669
1403715550.161982536315918,0.00258,0.00009,0.00060,0.00286,0.00054,0.00212,0.00879
1403715550.211978673934937,0.00280,0.00021,0.00118,0.00278,0.00121,0.00113,0.00932
1403715550.261980295181274,0.00269,0.00017,0.00069,0.00313,0.00133,0.00194,0.00995
1403715550.311975955963135,0.00199,0.00009,0.00034,0.00162,0.00226,0.00073,0.00704
1403715550.361974239349365,0.00321,0.00010,0.00023,0.00174,0.00040,0.00185,0.00753
1403715550.411972761154175,0.00253,0.00009,0.00052,0.00146,0.00350,0.00070,0.00880
1403715550.461973428726196,0.00361,0.00012,0.00007,0.00152,0.00000,0.00247,0.00778
1403715550.511976242065430,0.00265,0.00013,0.00119,0.00160,0.00146,0.00091,0.00793
1403715550.561975717544556,0.00320,0.00012,0.00046,0.00171,0.00132,0.00194,0.00874
1403715550.611968994140625,0.00333,0.00016,0.00018,0.00199,0.00330,0.00110,0.01008
1403715550.661964893341064,0.00216,0.00010,0.00032,0.00214,0.00000,0.00080,0.00551
1403715550.711959123611450,0.00211,0.00010,0.00044,0.00179,0.00000,0.00080,0.00526
1403715550.761957168579102,0.00338,0.00016,0.00052,0.00217,0.00008,0.00228,0.00861
1403715550.811951875686646,0.00249,0.00011,0.00047,0.00182,0.00629,0.00097,0.01216
1403715550.861948728561401,0.00236,0.00016,0.00108,0.00289,0.00011,0.00142,0.00802
1403715550.911941528320312,0.00323,0.00016,0.00113,0.00244,0.00513,0.00114,0.01323
1403715550.961939573287964,0.00227,0.00019,0.00041,0.00333,0.00000,0.00101,0.00721
1403715551.011941671371460,0.00272,0.00014,0.00267,0.00301,0.00220,0.00105,0.01178
1403715551.061937808990479,0.00239,0.00014,0.00053,0.00325,0.00019,0.00110,0.00760
1403715551.111934185028076,0.00235,0.00015,0.00048,0.00306,0.00049,0.00114,0.00767
1403715551.161936521530151,0.00218,0.00011,0.00277,0.00202,0.00194,0.00088,0.00990
1403715551.211935997009277,0.00276,0.00018,0.00073,0.00159,0.00000,0.00106,0.00633
1403715551.261936664581299,0.00306,0.00016,0.00032,0.00161,0.00007,0.00109,0.00632
1403715551.311937093734741,0.00210,0.00009,0.00019,0.00158,0.00301,0.00214,0.00911
1403715551.361937522888184,0.00269,0.00011,0.00021,0.00197,0.00036,0.00101,0.00636
1403715551.411937713623047,0.00204,0.00010,0.00039,0.00146,0.00007,0.00193,0.00599
1403715551.461938858032227,0.00271,0.00011,0.00126,0.00100,0.00349,0.00091,0.00948
1403715551.511940002441406,0.00231,0.00012,0.00168,0.00109,0.00013,0.00196,0.00728
1403715551.561941385269165,0.00249,0.00008,0.00041,0.00057,0.00006,0.00086,0.00448
1403715551.611939191818237,0.00245,0.00013,0.00073,0.00045,0.00371,0.00104,0.00850
1403715551.661939859390259,0.00307,0.00015,0.00028,0.00062,0.00000,0.00117,0.00528
1403715551.711939573287964,0.00260,0.00010,0.00084,0.00071,0.00010,0.00092,0.00528
1403715551.761937618255615,0.00225,0.00008,0.00009,0.00037,0.00492,0.00112,0.00884
1403715551.811937808990479,0.00254,0.00014,0.00067,0.00071,0.00248,0.00103,0.00757
1403715551.861936569213867,0.00222,0.00008,0.00112,0.00109,0.00000,0.00091,0.00542
1403715551.911936998367310,0.00247,0.00008,0.00076,0.00118,0.00083,0.00086,0.00619
1403715551.961936473846436,0.00271,0.00009,0.00022,0.00123,0.00000,0.00122,0.00547
1403715552.011936426162720,0.00220,0.00013,0.00130,0.00096,0.00000,0.00103,0.00561
1403715552.061937808990479,0.00258,0.00010,0.00088,0.00087,0.00213,0.00094,0.00750
1403715552.111940622329712,0.00207,0.00008,0.00086,0.00121,0.00059,0.00090,0.00572
1403715552.161938428878784,0.00194,0.00008,0.00046,0.00152,0.00471,0.00122,0.00994
1403715552.211940288543701,0.00288,0.00015,0.00082,0.00177,0.00257,0.00109,0.00928
1403715552.261940479278564,0.00199,0.00012,0.00067,0.00195,0.00332,0.00084,0.00890
1403715552.311939477920532,0.00181,0.00011,0.00020,0.00239,0.00292,0.00094,0.00836
1403715552.361940383911133,0.00282,0.00013,0.00039,0.00248,0.00211,0.00094,0.00887
