# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1598870317.090301036834717,0.00266,0.00009,0.00005,0.00353,0.00003,0.00087,0.00723
1598870317.123076677322388,0.00244,0.00010,0.00540,0.00347,0.00145,0.00089,0.01375
1598870317.161661863327026,0.00198,0.00007,0.00001,0.00368,0.00014,0.00083,0.00670
1598870317.227532625198364,0.00257,0.00015,0.00001,0.00378,0.00074,0.00115,0.00840
1598870317.259842872619629,0.00230,0.00007,0.00009,0.00368,0.00008,0.00089,0.00711
1598870317.293317317962646,0.00264,0.00016,0.00001,0.00384,0.00000,0.00109,0.00775
1598870317.362648963928223,0.00230,0.00009,0.00206,0.00350,0.00012,0.00085,0.00893
1598870317.430991649627686,0.00248,0.00012,0.00001,0.00369,0.00000,0.00108,0.00738
1598870317.497278690338135,0.00251,0.00011,0.00176,0.00309,0.00074,0.00091,0.00912
1598870317.562100172042847,0.00244,0.00012,0.00007,0.00332,0.00004,0.00094,0.00692
1598870317.627402544021606,0.00214,0.00010,0.00011,0.00319,0.00008,0.00093,0.00655
1598870317.660415649414062,0.00253,0.00015,0.00185,0.00330,0.00045,0.00110,0.00937
1598870317.696661233901978,0.00280,0.00019,0.00001,0.00347,0.00050,0.00121,0.00818
1598870317.761807680130005,0.00264,0.00012,0.00662,0.00343,0.00077,0.00096,0.01453
1598870317.796097517013550,0.00234,0.00020,0.00025,0.00339,0.00023,0.00121,0.00763
1598870317.829321146011353,0.00243,0.00009,0.00001,0.00335,0.00000,0.00085,0.00672
1598870317.867553710937500,0.00225,0.00019,0.00001,0.00342,0.00000,0.00136,0.00723
1598870317.929914474487305,0.00263,0.00012,0.00004,0.00326,0.00000,0.00091,0.00697
1598870317.963134050369263,0.00237,0.00018,0.00158,0.00320,0.00237,0.00125,0.01097
1598870317.997312307357788,0.00252,0.00011,0.00006,0.00379,0.00010,0.00092,0.00750
1598870318.031208276748657,0.00228,0.00021,0.00232,0.00378,0.00002,0.00124,0.00985
1598870318.066904067993164,0.00230,0.00009,0.00004,0.00384,0.00068,0.00088,0.00783
1598870318.131685018539429,0.00225,0.00023,0.00032,0.00435,0.00000,0.00134,0.00849
1598870318.165903091430664,0.00235,0.00010,0.00190,0.00394,0.00000,0.00089,0.00918
1598870318.198716878890991,0.00225,0.00006,0.00001,0.00383,0.00000,0.00127,0.00742
1598870318.231915235519409,0.00223,0.00007,0.00641,0.00428,0.00000,0.00082,0.01381
1598870318.266527414321899,0.00217,0.00006,0.00053,0.00395,0.00000,0.00084,0.00756
1598870318.299440860748291,0.00218,0.00007,0.00001,0.00392,0.00000,0.00090,0.00709
1598870318.333634853363037,0.00236,0.00022,0.00003,0.00384,0.00008,0.00118,0.00771
1598870318.366793394088745,0.00230,0.00008,0.00001,0.00414,0.00000,0.00091,0.00744
1598870318.401924610137939,0.00246,0.00015,0.00129,0.00390,0.00000,0.00107,0.00888
1598870318.440159082412720,0.00233,0.00010,0.00001,0.00420,0.00000,0.00110,0.00774
1598870318.503006696701050,0.00219,0.00010,0.00203,0.00397,0.00002,0.00116,0.00949
1598870318.536033868789673,0.00225,0.00009,0.00014,0.00359,0.00003,0.00108,0.00717
1598870318.571939945220947,0.00247,0.00017,0.00001,0.00341,0.00034,0.00127,0.00768
1598870318.636105775833130,0.00230,0.00009,0.00189,0.00358,0.00011,0.00089,0.00886
1598870318.669641017913818,0.00236,0.00020,0.00001,0.00359,0.00000,0.00137,0.00753
1598870318.702346324920654,0.00221,0.00006,0.00594,0.00354,0.00028,0.00083,0.01286
1598870318.735694646835327,0.00237,0.00022,0.00001,0.00453,0.00024,0.00130,0.00867
1598870318.768769502639771,0.00249,0.00007,0.00001,0.00373,0.00000,0.00079,0.00708
1598870318.804194211959839,0.00258,0.00009,0.00003,0.00377,0.00000,0.00107,0.00754
