timestamp,tracking_ms,estimator_ms,total_ms,observations
1598871711.614542961,1.446533,7.605705,9.052938,400
1598871711.648433685,1.317521,6.845709,8.163950,400
1598871711.683234215,1.499953,7.400303,8.901196,400
1598871711.716436625,1.454073,7.570735,9.025778,400
1598871711.748016834,1.253091,7.513134,8.766945,400
1598871711.784495831,1.371082,6.794438,8.166260,400
1598871711.820031643,1.459202,6.890839,8.350741,400
1598871711.849790812,1.332722,6.761418,8.094820,400
1598871711.882841349,1.455283,6.759617,8.215690,400
1598871711.921066284,1.487263,6.711697,8.199680,400
1598871711.951761961,2.040098,6.746197,8.786985,398
1598871711.985460997,1.455802,6.697258,8.153810,400
1598871712.017399311,1.617714,6.768528,8.386942,400
1598871712.051795721,1.273421,6.849289,8.123450,400
1598871712.084679365,2.081408,6.781568,8.863646,398
1598871712.117312193,2.127458,6.030872,8.159020,398
1598871712.149799347,1.371812,6.006912,7.379404,400
1598871712.184224844,1.372392,5.995452,7.368524,400
1598871712.218017340,2.151269,6.055771,8.207760,398
1598871712.252440453,1.343822,6.113232,7.457814,400
1598871712.285395145,1.401792,5.996341,7.398873,400
1598871712.318121672,2.194978,5.934881,8.131359,398
1598871712.351911545,1.273262,6.047861,7.321893,400
1598871712.385785818,1.540413,6.105322,7.646475,400
1598871712.419975042,2.362850,6.777498,9.141078,398
1598871712.452771425,1.367962,6.716638,8.085390,400
1598871712.487204313,1.409152,6.744558,8.154430,400
1598871712.519749641,2.271330,6.039351,8.311381,398
1598871712.553693771,1.352311,6.077062,7.430073,400
1598871712.587164879,1.529464,6.006921,7.537115,400
1598871712.625063181,2.316940,5.999242,8.317002,398
1598871712.656889200,1.363711,5.953781,7.318222,400
1598871712.691219568,1.360732,6.109392,7.470854,400
1598871712.723819733,2.112588,6.113442,8.226740,398
1598871712.757728100,1.269351,6.037332,7.307393,400
1598871712.764704943,1.521953,5.961021,7.483594,400
1598871712.790785789,2.189099,6.016981,8.206840,398
1598871712.823959351,1.265251,5.985762,7.251713,400
1598871712.857046366,1.529173,6.070573,7.600366,400
1598871712.889244080,2.312140,6.100942,8.413772,398
1598871712.923565388,1.191620,6.054282,7.246652,400
1598871712.956490040,1.485463,6.080282,7.566525,400
1598871712.990909338,2.225889,6.167593,8.394272,398
1598871713.028748274,1.335592,6.108002,7.444324,400
1598871713.057351351,1.583324,5.539067,7.123161,400
1598871713.091392517,2.129928,0.079291,2.209939,398
1598871713.124627352,1.240991,0.081141,1.322742,400
1598871713.158114195,1.532124,7.782186,9.315300,400
1598871713.194144726,2.225679,7.756727,9.983326,398
1598871713.225327015,1.609954,7.591125,9.201959,400
1598871713.258808851,1.481483,7.492734,8.975147,400
1598871713.292974710,2.347251,7.420433,9.768484,398
1598871713.326857090,1.286781,7.281903,8.569434,400
1598871713.359275103,1.371051,7.393154,8.764985,400
1598871713.393736839,1.435942,7.382053,8.818765,400
1598871713.426418781,1.473612,7.458524,8.932836,400
1598871713.460374832,1.480243,7.414403,8.895376,400
1598871713.493842602,1.760435,7.208892,8.969747,400
1598871713.527820826,1.691454,7.387123,9.079747,400
1598871713.561884880,1.431552,5.377706,6.810178,400
1598871713.595974922,1.323091,5.378546,6.702397,400
1598871713.628994942,1.359982,5.408626,6.769278,400
1598871713.667709589,1.386742,5.492507,6.879939,400
1598871713.696459770,1.414272,5.449017,6.863999,400
1598871713.729934931,1.432653,5.431296,6.864639,400
1598871713.762920618,1.421212,5.532257,6.954250,400
1598871713.798349142,1.418203,5.440426,6.859119,400
1598871713.830470800,1.519133,5.600908,7.121241,400
1598871713.863588572,1.399272,5.488807,6.888919,400
1598871713.897027254,1.584384,5.014723,6.599807,400
1598871713.930899858,1.326911,4.954142,6.281663,400
1598871713.964919567,1.516413,4.954102,6.471225,400
1598871713.998410225,1.523043,5.025533,6.549276,400
1598871714.034443378,1.447363,4.948722,6.396835,400
1598871714.067273617,1.380732,0.076581,1.458053,400
1598871714.099659681,2.137228,0.078460,2.216378,398
1598871714.133059978,1.408092,0.075541,1.484123,400
1598871714.166236877,1.560503,0.072321,1.633324,400
1598871714.200201511,1.567224,0.073970,1.641664,400
1598871714.233947515,1.212701,0.072021,1.285182,400
1598871714.266843557,1.356721,0.073491,1.430662,400
1598871714.302973509,1.613254,0.090400,1.704684,400
1598871714.334461451,1.496703,0.082161,1.579664,400
1598871714.368560791,1.619174,0.073780,1.693464,400
1598871714.401962519,1.393142,6.866079,8.259721,400
1598871714.436402321,1.483243,9.922685,11.406668,400
1598871714.469218254,1.607483,16.070878,17.679051,400
1598871714.501805544,1.575234,18.187695,19.763659,400
1598871714.535351515,1.529653,16.729104,18.259507,400
1598871714.569509506,1.492273,16.084908,17.577941,400
1598871714.603185892,1.460423,14.791607,16.252900,400
1598871714.636498451,1.443463,13.465225,14.909408,400
1598871714.670214415,1.595353,12.355716,13.951919,400
1598871714.704542875,2.252360,0.079140,2.332390,398
1598871714.737438679,1.452412,0.076001,1.528963,400
1598871714.771829367,1.267371,0.078691,1.346532,400
1598871714.804857969,1.377741,0.073871,1.452072,400
1598871714.837772608,1.359822,0.072600,1.432892,400
1598871714.871634483,1.513354,0.076460,1.590264,400
1598871714.904875517,1.544613,0.071151,1.616224,400
1598871714.939709663,1.311721,0.071191,1.383372,400
1598871714.973522902,1.406282,0.070321,1.477023,400
1598871715.006304741,1.494553,0.117111,1.612064,400
1598871715.040408850,1.473613,0.100510,1.574713,400
1598871715.073284149,1.598143,0.090561,1.689204,400
1598871715.106927395,1.355831,0.091191,1.447822,400
1598871715.142878771,1.142430,0.096401,1.239181,400
1598871715.176274061,1.473193,0.087950,1.561673,400
